"","logFC.trtF","logFC.trtL","logFC.trtS","logCPM","LR","PValue","FDR"
"oases6_k43_Locus_63704_Transcript_1_1",9.18772386385215,1.69218238513221,1.03830142724633,2.55025416421831,95.0341145755111,1.81544834040008e-20,4.05352127843842e-18
"oases3_k25_Locus_52851_Transcript_1_1",6.78574010008797,6.00452446879551,5.75200721257015,-0.57085030770681,95.0248731331378,1.82376956055501e-20,4.05352127843842e-18
"oases6_CL7519Contig1_1",7.93679106599724,5.62581148456517,-0.0997991875207402,2.92851963973187,94.9900052908611,1.85551022645125e-20,4.09922449003895e-18
"oases3_k49_Locus_49382_Transcript_5_1",7.8207260559037,1.9879389981563,-1.50053827096343,5.17831561922951,94.5398771700974,2.31844662274349e-20,5.09128101771688e-18
"oases6_k31_Locus_53954_Transcript_1_1",4.46570277375617,-5.7772579702508,-3.18626096305416,2.56998914216162,94.5269094130876,2.33337122503853e-20,5.09355493665703e-18
"oases6_k43_Locus_32784_Transcript_1_1",7.20883187786948,2.29962501710676,1.88312141031828,3.91072177801044,94.3469139089651,2.55072702693313e-20,5.53507764844488e-18
"oases3_k31_Locus_51145_Transcript_3_1",7.16222296275537,2.59299150640656,-2.03153474607578,2.57187771572954,94.0588132138924,2.94153366187163e-20,6.34558023422461e-18
"oases6_k49_Locus_52242_Transcript_1_1",5.5443851344995,-2.78535515662166,0.82914426563438,1.87474458709278,93.862488051096,3.24161129076647e-20,6.95202402726777e-18
"oases6_k37_Locus_76762_Transcript_1_1",6.74239068243602,6.46362334199,6.54499455140442,-0.575525759220157,93.7570897799167,3.41514345056536e-20,7.28160207921996e-18
"oases6_k31_Locus_76730_Transcript_2_1",5.30917233694297,4.96754020291344,4.99503435988141,-0.351756109739368,93.7276078472212,3.46532515108897e-20,7.34588839687202e-18
"oases6_k25_Locus_80147_Transcript_1_1",5.76902094189563,5.44431278542227,5.48685004960252,-0.463829269610216,93.604821586545,3.68237423959969e-20,7.72984035713431e-18
"oases3_k31_Locus_33904_Transcript_1_1",3.42243445467835,-1.6439026572714,-1.32299486697189,3.51291747007735,93.6014046713077,3.68860486597362e-20,7.72984035713431e-18
"oases3_k49_Locus_10794_Transcript_5_1",-8.39062641943845,-7.62357142940228,-3.62623899177921,6.05717829433529,93.5779195039474,3.73171538012926e-20,7.77574989406138e-18
"oases3_k25_Locus_54599_Transcript_1_1",7.48500518123125,-1.81421784386501,-0.233358880077097,1.14410977668295,93.0184507586836,4.92176099910775e-20,1.01974994983208e-17
"oases6_k31_Locus_19755_Transcript_4_1",5.42488475449017,0.819428266533306,1.36019096853804,5.13377576563774,92.9522613369542,5.08559793148081e-20,1.04777602775953e-17
"oases6_k37_Locus_23899_Transcript_6_2",6.9322121439913,3.00573716701587,1.75974946508221,5.18938770052033,92.7117687216081,5.72813873812358e-20,1.17356442426372e-17
"oases3_k49_Locus_48788_Transcript_6_2",10.7351912252502,5.88431488037954,7.76040669774741,5.19129418672574,92.6288274301975,5.96806734865533e-20,1.21592741042909e-17
"oases6_k31_Locus_42260_Transcript_1_1",3.48354100373232,-7.69336392772924,-0.68187765458337,3.54432765329966,92.5924468426747,6.07645298477061e-20,1.23116994646681e-17
"oases6_k25_Locus_14487_Transcript_14_1",7.82104181217382,-1.12335530449396,-1.35449151216376,3.32277209588501,92.580004727132,6.11397055395345e-20,1.23196506662162e-17
"oases3_k25_Locus_53829_Transcript_1_1",6.6768510264727,3.62963850378619,2.99688119034604,-0.590059492827542,92.0501992259042,7.94600938432678e-20,1.59237159645582e-17
"oases6_k37_Locus_56175_Transcript_1_1",5.73417527011156,3.37967742490169,-0.685686014566976,1.78080697502732,92.0241631372302,8.04901253364852e-20,1.60424693829615e-17
"TRINITY_DN12961_c0_g1_i1",6.72836016807701,6.17924932203101,8.1248151988835,-0.570394217613114,91.6215716379629,9.82273113640181e-20,1.94718388629872e-17
"oases6_k25_Locus_58946_Transcript_1_1",8.73084103569172,1.29734646101173,3.01876908155914,2.42440748069646,91.6105751796387,9.87630731122834e-20,1.94727859153052e-17
"oases6_k49_Locus_76009_Transcript_1_1",8.91994754965492,5.4378785065619,3.10301434646053,7.72193332362557,91.5170788115567,1.03437980895168e-19,2.02854602853931e-17
"oases6_CL11532Contig1_1",6.79243506346421,3.74710493790453,0.387392085989142,3.07327616571912,91.5062758972106,1.03992200035534e-19,2.02856699569316e-17
"oases3_k25_Locus_52336_Transcript_1_1",6.55221675122273,2.6302376200484,1.93507513183002,-0.54484226899608,91.4209744068034,1.08473966622868e-19,2.10479670791557e-17
"oases3_k37_Locus_49634_Transcript_7_1",8.25449345645542,0.978229602785309,0.741086463003059,2.05348236279651,91.4056631288814,1.09298631169669e-19,2.10963615836066e-17
"oases6_k49_Locus_7740_Transcript_1_1",6.72221908005986,-3.68783712446928,1.41133613855762,3.0111331739713,91.2420123038348,1.18514142373939e-19,2.27553358286883e-17
"oases3_k37_Locus_49489_Transcript_3_1",5.84479617319168,4.96966192692113,4.68423122069624,1.19740169203108,90.9279844466045,1.38429208846108e-19,2.64406998750693e-17
"oases3_CL20539Contig1_1",8.03947047154574,-0.81706311854466,1.72925312145975,2.16910363939551,90.9172503323436,1.39166123593468e-19,2.64437266867526e-17
"oases6_CL3723Contig1_2",8.78343094185353,5.83919393053694,0.446031208854232,3.3670651956165,90.7756879175101,1.49259595578202e-19,2.82154492197906e-17
"oases6_k49_Locus_57707_Transcript_1_1",7.37087852548142,1.37743139290495,0.203672498132131,1.67816575993978,90.52723080843,1.68776351893669e-19,3.17412059128027e-17
"oases2_CL10620Contig1_1",5.72943838876582,5.19931038822446,2.5795113466776,4.35453688217525,90.3332492400444,1.85771176421832e-19,3.47591140454992e-17
"oases6_k25_Locus_34617_Transcript_6_2",10.5790324593119,2.19485840075771,4.59407639954393,2.3959218859392,90.0936605699718,2.09141409108304e-19,3.89332126712123e-17
"oases3_CL39Contig2_1",-6.31105845104,-6.86069418303171,-4.49273459375134,7.30343073047403,89.9390456898873,2.25761181206243e-19,4.18148474665482e-17
"oases6_k43_Locus_60897_Transcript_1_1",6.49993225720126,1.7022768230745,-5.61097519618159,4.25963840856023,89.4927814335588,2.8151237878112e-19,5.18789118946735e-17
"oases6_k43_Locus_56595_Transcript_5_1",8.01034207400242,2.18665979444078,1.27224165946155,7.01820502425349,89.4777367177878,2.83614673938302e-19,5.20050046866968e-17
"oases3_k25_Locus_15830_Transcript_2_1",3.72120754741629,-3.93697924594062,-3.77680133575024,0.430719635365569,89.2647054743908,3.15123977107269e-19,5.74952319027606e-17
"oases3_k37_Locus_49919_Transcript_2_1",9.36894167707767,6.23938065594164,7.07432416640755,2.39526882036095,88.9378239317994,3.70410716163053e-19,6.72478821477607e-17
"oases3_k37_Locus_50057_Transcript_1_1",4.09618717445511,0.468851560787688,0.880777522688606,4.45005721709852,88.8856159631352,3.80098038353537e-19,6.86666766529028e-17
"TRINITY_DN21813_c0_g1_i1",6.75670453073548,3.77778961860329,5.01529702665494,-0.630303878909414,88.8713660688741,3.82785868604927e-19,6.88132654870024e-17
"oases6_k31_Locus_24182_Transcript_3_1",-7.05947466709011,-6.56090689607145,-2.09814002174371,5.1316380457463,88.8158128568098,3.93447056710696e-19,7.03847995646408e-17
"oases3_k37_Locus_42699_Transcript_1_1",5.03780277504418,-4.30417021348218,-0.465169130950208,3.61679995768491,88.6924999492625,4.18184795412706e-19,7.44470436998552e-17
"oases3_k49_Locus_49545_Transcript_1_1",8.03902482918464,3.65522513505544,0.947692365300445,1.60580392783972,88.4568786031082,4.69859207878301e-19,8.32422547368161e-17
"oases3_k31_Locus_52773_Transcript_1_1",5.17258651945329,2.19921947413312,3.43240192104885,-0.392676973544822,88.3647439740371,4.91759980285264e-19,8.67034315240456e-17
"oases6_k37_Locus_9686_Transcript_2_1",6.15797036119868,0.392274422883179,0.0640898068349237,3.15214794005613,88.248843942723,5.20765015402786e-19,9.137806416204e-17
"oases3_k37_Locus_29971_Transcript_1_1",7.96979570427905,3.40286106702957,1.07276095414918,4.07213363142702,88.177558657312,5.39447986268518e-19,9.42056000020255e-17
"oases6_k49_Locus_13559_Transcript_1_1",5.2382997391589,-2.21164626465228,-2.30907119592878,2.96655153550785,87.977216496152,5.95621338873532e-19,1.03522376116157e-16
"oases6_k49_Locus_59497_Transcript_1_1",8.34256009832607,-0.941531128324226,-1.05542767124682,2.74611132677966,87.8818532289224,6.24378292781453e-19,1.08008609109312e-16
"oases3_k25_Locus_4237_Transcript_2_1",-9.19263440601484,-9.19142912840716,0.37215674847595,3.71219759043683,87.6559781808775,6.9815109805247e-19,1.20203263938395e-16
"oases3_CL19337Contig1_1",4.68871593334861,-0.0343116593067429,-0.738021243394404,-0.364505064538111,87.6056069941238,7.15756542802186e-19,1.22658596701797e-16
"oases6_CL5114Contig1_1",7.86255609714537,1.34892892883606,-2.03913242487872,5.22021617558739,87.4170648544797,7.85686395683827e-19,1.34016172971688e-16
"oases3_k25_Locus_55865_Transcript_1_1",8.21213550545237,-2.08307686822068,-2.06080277050548,3.3761680490623,87.3898811210365,7.96317142396023e-19,1.35200641495784e-16
"oases3_k25_Locus_12660_Transcript_5_1",8.06164580953442,4.20324915670027,2.44670099000902,2.64625380864613,87.2551593293597,8.51163390121096e-19,1.43846612930465e-16
"oases3_k37_Locus_51031_Transcript_1_1",6.50799859581731,10.1964091560074,5.42174545658322,-0.744030541413634,87.1148788166733,9.12289810865196e-19,1.53469744192015e-16
"oases3_k31_Locus_37174_Transcript_1_1",6.26837047786378,-2.73833278318815,-3.02408104913865,2.35886684849073,87.0010985832115,9.65077951319664e-19,1.61608692734e-16
"oases3_k49_Locus_49114_Transcript_3_1",10.150654274684,7.54266317198573,7.1827044551631,3.93644153560158,86.8903386327679,1.0193965082715e-18,1.69928764308367e-16
"oases6_k49_Locus_46574_Transcript_2_1",8.73407882788105,6.42213252646254,3.48272272380957,3.833959983079,86.4044396547504,1.29617675326423e-18,2.15089095350493e-16
"oases3_k25_Locus_52283_Transcript_7_1",6.18757581707797,1.90530928410442,4.02069508208218,4.85346776592711,86.2607928069933,1.39156511004722e-18,2.29877780543972e-16
"oases6_k49_Locus_57785_Transcript_1_1",6.02413435332739,1.38237187712417,-4.14681505896714,1.94437234287883,86.234390190414,1.40984640981802e-18,2.3185335151236e-16
"oases6_k25_Locus_58953_Transcript_1_1",5.59746349332659,2.61301442324795,1.9986532583723,-0.453123520523207,86.2195155845673,1.42025119490586e-18,2.32521750315993e-16
"oases6_k43_Locus_3992_Transcript_1_1",-6.95276105222579,-1.53558009899574,-1.00586124704452,6.2559149382772,86.020630191279,1.56697604729563e-18,2.55403167033213e-16
"oases3_k31_Locus_51011_Transcript_1_1",9.27762384063583,0.949874265851981,1.91353240764399,1.50781450871407,85.9425480102324,1.62863935615877e-18,2.64279164196506e-16
"oases3_k31_Locus_14114_Transcript_4_1",4.06360343606421,0.311150805529906,-1.15521402528532,3.74750950805658,85.6444508699358,1.88720205802371e-18,3.04887053189003e-16
"oases6_k31_Locus_50052_Transcript_1_1",6.97831674986346,1.07626800153867,0.122411048227432,1.45372911767588,85.5665156773299,1.96132058830809e-18,3.1547153480273e-16
"oases3_k43_Locus_11367_Transcript_10_1",6.84414693351766,2.38507965652784,0.38780365309014,1.54106555156719,85.5148695049079,2.01203378480715e-18,3.22215349302326e-16
"oases3_k37_Locus_49416_Transcript_1_1",9.99251674052332,7.44692842821889,5.30572530090131,3.39565016065872,85.4468772701897,2.08080211321953e-18,3.3177937347e-16
"oases2_CL13523Contig1_1",-7.18792476108507,-5.2067773762557,0.288901828300634,5.92235244539532,85.3935263171621,2.13640328909074e-18,3.39170207016558e-16
"oases6_k25_Locus_55976_Transcript_1_1",5.54749288095712,-2.91799477541782,-0.751890531113011,1.24118866755894,85.2828035463653,2.25658150441844e-18,3.56705230653178e-16
"TRINITY_DN39126_c0_g4_i1",6.30414612926757,1.0946250348141,0.400799673391428,-0.690783399034737,85.1816724632736,2.37224505572966e-18,3.73379154200746e-16
"oases6_k37_Locus_57069_Transcript_1_1",8.28029428611915,-1.227058978061,0.291773492095152,4.53472693170623,85.0216000063357,2.56755452222436e-18,4.02392850399717e-16
"oases3_k49_Locus_9807_Transcript_5_3",7.84603665977511,0.778858993425616,-0.178746391240468,3.53526819600191,84.8230085779493,2.83235060338402e-18,4.42003377352775e-16
"oases3_k25_Locus_55260_Transcript_2_1",6.41509163983229,2.54444436106665,-2.06094013817622,1.33289493946871,84.7701576530853,2.90730896828475e-18,4.51778566923332e-16
"oases3_CL20609Contig1_1",4.34765637422146,2.52836036346805,0.885586075105092,6.15922890730482,84.6723717433597,3.05126700399045e-18,4.7214816387064e-16
"oases3_k25_Locus_52780_Transcript_1_1",9.54428826028635,6.91796478869644,2.98033104593806,3.50933329217567,84.505666131749,3.31330720718873e-18,5.10541660542993e-16
"oases2_k25_Locus_51185_Transcript_1_1",8.6331023388872,5.37809260128058,3.46548686308449,3.54909073996542,84.4278078128405,3.44328400436767e-18,5.27273699758328e-16
"oases6_k43_Locus_27244_Transcript_2_1",-4.40383027106161,-4.42957451481309,0.312820375020161,4.43184911568252,84.4234838598596,3.45065001341583e-18,5.27273699758328e-16
"oases6_k43_Locus_57410_Transcript_1_1",6.47275773450411,2.3836028455306,-2.63725981444774,1.49181818649806,84.3073085939132,3.65456657241028e-18,5.56115850248972e-16
"oases6_k25_Locus_56462_Transcript_1_1",7.5006676248503,-1.4408036749879,-1.80306455250866,0.820693020814608,84.1882437026336,3.87606133480728e-18,5.87383460047055e-16
"oases2_k37_Locus_51390_Transcript_1_1",3.9600308932585,0.297775578630432,-1.07688799634281,3.45703139633824,84.048634824532,4.15292615024505e-18,6.26750044065582e-16
"oases3_k49_Locus_29551_Transcript_2_1",5.09796471481498,4.03283182141557,-4.93107236385199,2.33513038332167,83.9165471408224,4.43305390513688e-18,6.66284368291331e-16
"oases6_k49_Locus_59690_Transcript_1_1",7.22295952420485,5.23106838116098,-0.36712787693246,3.56602855089209,83.8845566542898,4.50369289490546e-18,6.7413848789742e-16
"oases3_k31_Locus_50918_Transcript_1_1",8.45182829859651,5.38598595499361,0.352007743444762,2.61541433677441,83.6881960665477,4.96261699564895e-18,7.39813223908268e-16
"oases6_k25_Locus_18962_Transcript_1_1",4.54266910328392,0.348159868193481,-0.130916805765608,2.48726200503964,83.651225623713,5.0541142423984e-18,7.50402961989784e-16
"oases3_k31_Locus_50609_Transcript_1_1",8.9682124842576,0.785423943059575,5.33944341044439,1.28253358773342,83.4523990365749,5.57589908056306e-18,8.24536076538263e-16
"oases3_k37_Locus_18637_Transcript_12_1",7.48485458234877,6.49925287802809,3.85594285854798,5.57751030958173,83.4351865335068,5.62352715729496e-18,8.28239403371398e-16
"oases3_k49_Locus_28281_Transcript_1_1",3.68722696866583,0.740340108698121,-6.06339974114967,3.56392231692971,83.2728584482036,6.09319121961587e-18,8.93822406387892e-16
"oases6_k25_Locus_55101_Transcript_1_1",7.48830528133506,1.73848559593084,-1.90106721610344,2.93924283838593,83.1573367543308,6.45112669109994e-18,9.42558442799635e-16
"TRINITY_DN34578_c4_g1_i1",6.45126265163335,3.43601820207223,2.81318693847284,-0.665225830875318,83.0593492809356,6.77116202872224e-18,9.85392163013217e-16
"oases3_k43_Locus_49544_Transcript_1_1",4.60062956511618,-5.21828332245894,-5.63943950660052,1.78532725932673,82.8150709521043,7.6398158548647e-18,1.10741093614804e-15
"oases3_k25_Locus_26584_Transcript_3_1",5.22066759807629,5.26971786668708,3.19054969674411,4.71468277063518,82.759854285415,7.85111945764708e-18,1.13174496226947e-15
"oases3_k37_Locus_50162_Transcript_5_1",9.50726646555359,2.48680232283857,2.00510219777216,1.44566856138396,82.7551441302528,7.86941252089316e-18,1.13174496226947e-15
"oases3_k31_Locus_37813_Transcript_3_1",4.6768914468046,4.2541173815821,2.26135703898767,5.36721268519776,82.5916610456021,8.53144985829481e-18,1.22216351817674e-15
"oases3_k49_Locus_49591_Transcript_1_1",7.51586261188169,-2.01107961930271,-2.20665313210541,1.69051298726215,82.5679274269825,8.63208251372607e-18,1.23176794562598e-15
"oases3_k25_Locus_52717_Transcript_1_1",8.78201410684938,6.93936502190309,0.641810773569376,1.04203713685958,82.3434940062694,9.64436137676921e-18,1.37088242159014e-15
"oases3_k31_Locus_19023_Transcript_5_1",8.19863949286875,0.183186402609698,-0.168534664154678,1.78993940777162,82.19891718269,1.03584623332963e-17,1.46670227470647e-15
"oases3_k49_Locus_66468_Transcript_1_1",6.42984642765463,-4.90363933408915,-4.16437026277703,2.25485252002629,82.1514818658066,1.06040883323868e-17,1.49570665928315e-15
"oases6_k49_Locus_57878_Transcript_1_1",7.76821608345769,-3.38765697274203,1.36930834468568,2.61422224232587,82.1081935776656,1.08333183925276e-17,1.52218500156768e-15
"oases6_k43_Locus_38600_Transcript_1_1",4.97042841385074,-4.82233218018964,0.753347939537405,2.9211539054067,82.1003998304403,1.08751127923649e-17,1.52222523448244e-15
"oases3_k31_Locus_51099_Transcript_2_1",7.34486573810034,-0.962103080520991,1.88365859406625,1.01770305466575,81.7319424276399,1.30463663407368e-17,1.81919921221993e-15
"oases3_k49_Locus_38780_Transcript_5_1",5.47662746826974,0.490572643598798,-3.29448057142615,4.69531476593976,81.6832097275875,1.33642714242053e-17,1.85028533026539e-15
"oases6_k49_Locus_19823_Transcript_1_1",-6.53564887099657,-3.37193463505189,1.06487770278262,4.28919459604104,81.6823108594673,1.33702073056561e-17,1.85028533026539e-15
"oases6_k25_Locus_60684_Transcript_1_1",7.23673933158263,-4.36475393935944,-3.2703289181182,4.05684010908686,81.4659179697615,1.4878695613669e-17,2.05130227157926e-15
"oases3_k25_Locus_52590_Transcript_1_1",6.22300278667081,5.88769962522912,5.92295038821926,-0.8653616129357,81.4472888504454,1.50162550482195e-17,2.06058874713814e-15
"oases6_k49_Locus_58422_Transcript_1_1",8.12575500949593,4.21575349546301,-0.553212423817276,0.816054462337816,81.4416114973457,1.50584294776272e-17,2.06058874713814e-15
"oases6_k37_Locus_22955_Transcript_1_1",5.49699055499851,-0.259433440242511,-4.733332235499,2.37602498377828,81.3942746810302,1.5414714327408e-17,2.1015011841228e-15
"oases6_k25_Locus_57118_Transcript_4_1",9.62993782803161,7.84002697296733,3.54276311698952,4.47650830200658,81.173713852516,1.71891509204439e-17,2.33473233964977e-15
"oases3_CL6455Contig1_1",6.65956705315118,6.4787814386135,2.73290742768951,4.09438702184025,81.1192470462304,1.76579163392014e-17,2.38955264172521e-15
